Country,Year,CPI_Score,Rank,Region,Public_Sector_Corruption,Judicial_Corruption,Police_Corruption,Executive_Branch_Corruption,Legislative_Corruption,Bribery_Index,Business_Corruption,Health_Corruption,Education_Corruption,Media_Corruption,Political_Party_Corruption,Foreign_Influence,Corporate_Governance,Transparency_Index,Freedom_of_Press,Civil_Liberties,Democracy_Index,Human_Rights_Index,Government_Effectiveness,Regulatory_Quality,Rule_of_Law,Voice_and_Accountability,GDP_per_Capita,Unemployment_Rate,Inflation_Rate,HDI,Population,Internet_Penetration
USA,2013,50,167,Africa,9.544604275386334,1.4755763997734217,0.5890866106566606,1.3939726746634395,2.685261356860779,5.05163388570039,5.203207272377255,5.340133578632971,1.91832855611203,0.5842391342318343,2.374197942636255,7.496869192695261,9.183500185908994,1.1062395649652623,6.3089242710628435,5.9436547776648805,2.8782404219584166,3.6241137777528563,7.703604843557921,0.6342959732604414,8.131371854113834,6.990542697836722,29810,10.363578992712167,7.993123456546968,0.696285225201308,244892398,92.65812655171813
Japan,2004,86,90,Americas,8.49477949713236,4.7355383354723815,5.787178554398685,2.6929096758459625,9.128411589558556,8.949265151395041,7.447204397651247,5.382171706131649,4.256554352072687,9.305818172922077,5.096707524007737,5.519158817026072,2.0719965560306197,2.3388818160914537,2.2167960176216717,6.2860658973475445,0.20785550986772483,9.765687492885258,3.9999760425725714,0.6709229868405719,4.746501672185909,2.8726175269084453,13008,3.999820194345307,4.08833899771969,0.07181646850164303,8857005,79.41751705015582
France,2020,78,55,Europe,9.514636797458197,7.906061983060746,6.357388320267335,4.16786991567956,2.9807907376319487,8.797932352384718,5.447057028677289,5.625800919009926,1.8416658035606148,7.991886918125005,5.794360167598911,7.476189943363607,9.067631076441609,7.459982183910302,6.886570214585249,4.797556211583749,1.6450878752581366,6.14821503423094,6.209036699890278,0.14082334085325776,0.6012619425120902,3.672572112938112,56414,5.469436502298029,3.015765701050209,0.714192980399699,412533389,23.371333945008455
Germany,2013,19,45,Oceania,5.679365268707302,2.8011270230656535,1.3529963751283491,8.62603285001943,5.5518059964364355,7.493570775127645,3.854563051904505,9.963179249030535,1.7707190568650621,2.782220869153563,1.6914109990719028,6.245282596739404,6.317552270227748,4.653609777711423,5.138530105745317,3.7273941269104927,4.185061656717821,4.289790615002013,0.5148816063798844,7.913463564569639,2.6509308229849893,5.51451154305333,44957,12.935697663624953,5.747446889098591,0.15175890076778653,759014877,73.59861984590428
France,2003,19,1,Europe,1.6532443398054186,8.371191251316631,4.736193210408153,2.835917663288866,8.277621636516336,7.627395319435024,4.358048325076483,1.043948401376229,1.090769516893395,6.387921898206844,5.808185777322342,6.974553126217239,1.9617064690477781,6.034633037186367,3.4223634397608462,8.672467320914834,0.029854523890578966,5.031122347187528,5.990000957946674,4.785716375039412,9.807150690469811,3.836425850724071,15421,14.486349272965125,14.562584482842173,0.7350107002478055,1178156049,10.136501089118
UK,2021,69,21,Americas,9.353959541837005,6.441507090339719,3.0583152911841296,9.152433100276822,4.021183380273833,8.97684449081332,8.385013395438815,8.056099784958198,5.942601104162372,5.9249227979990575,4.5490800592878236,0.6465583415772647,7.365454784499811,5.917544242212882,3.47910499941142,7.048098072376927,0.40840508760512817,1.7595310991775515,3.159497436767599,7.491476724042397,7.6786905105825625,4.915214512989304,62317,9.121521606208837,11.812955552941446,0.4397303376185788,1229488272,11.844511334990582
Russia,2022,60,21,Americas,8.685043905967708,3.9752232910721585,9.313056456368876,4.6290768840471666,8.28657959241027,7.363323872899161,5.632735581235469,2.733125231221676,7.393013730210763,7.430105835333693,5.219996420960645,8.812654585461154,0.908736758819122,4.123549610313967,3.7545438344131354,3.5617143303008647,0.9863602173281982,6.801379022805026,9.962872754938562,1.6772440700948854,0.046592409887770136,4.560054692897769,45115,19.391808521657065,5.76547734512504,0.13462557122995733,1048991976,44.45894250077153
USA,2000,30,52,Europe,8.644129910669285,4.234167093062719,2.1919980338940457,6.470700185389826,7.236963974686624,3.3958535930349543,3.772961481623156,3.612270825977423,0.5684460229254418,8.59294478716927,9.049670187208465,6.43931260597742,6.921482253005424,7.05702306966402,4.374533955750165,5.930904490352386,8.097164599335757,9.63067652466226,8.106220967825713,8.412142931023507,8.387001243646449,6.659916867574486,22492,6.10108922143108,10.25521183609471,0.5713463874100644,365998643,70.17261171200666
UK,2021,17,82,Oceania,6.9327442740871845,9.259915339198553,7.332607259032996,2.6440771405595074,9.208659530831547,1.2078267964001865,1.797431515862481,0.80533257306028,2.7555184195597757,3.5775205032735578,4.838031287648629,6.106308152281237,8.612613217742084,8.522691432220658,2.476487714011475,2.337311351806549,5.468658049492477,5.149583017686376,0.7957381921042606,0.941071894101464,1.9226786173799992,0.813275361471163,55777,18.23352312930655,4.211694245282833,0.02470173256053887,422209417,91.72983802573806
South Africa,2022,74,171,Europe,6.249162621860794,2.1779100001237928,5.181339133443376,1.5601381602353792,3.258345625897654,4.218840999747373,4.953578422017053,3.515737813840696,6.5836839864439325,6.608319827253235,4.761485385889165,3.872409635637706,9.503760200945807,9.077570490701707,2.774010449827747,0.11469965948110561,1.9098075835410888,9.92351499020885,1.9826951068466248,3.2206317575427246,3.307743167302694,9.566239138010642,25481,5.485041878976384,3.2202976942551187,0.2372047084597283,71569247,97.09886039948108
UK,2018,87,67,Oceania,0.14723891861331495,6.933626151747102,0.11521012026043387,8.694569406580491,1.0502806478013227,0.8734341585367633,2.524041095324747,9.907626971367083,3.9231602246352484,8.020409073909907,4.703986080842383,0.281354124824158,0.5453111736719718,0.4641159867301081,9.58362823217675,8.688473043437874,2.644662721466072,1.5046237246139038,6.160739513729481,3.7070315536378096,1.1838839587311256,1.0284706763418605,30386,14.712382065120881,8.752453668096926,0.2922595158814726,626758062,69.19088217897169
Japan,2007,94,113,Oceania,7.4805406908811625,7.0729420574153545,5.169985832126177,1.0950618052016392,4.303494979304274,1.1577077699078842,9.555798781283702,3.9706926182803546,7.046658874856561,6.992943048757095,6.231052847975022,9.014617338349531,0.61935588205833,5.53606127631526,3.012617146808161,8.188890277779766,6.4217874880621455,6.376838261555655,3.00427966579224,2.3573098003000426,0.10579031904155878,3.381063792704224,47559,19.967707759572715,3.8424299847714813,0.9920656791281831,471690558,78.32006675421688
USA,2014,39,44,Asia,0.9153511748280574,9.224496931836367,0.9947214991950148,7.740213057670227,7.858134691891381,9.501720928365696,4.909820846510882,6.696879199722466,7.592282133236664,9.221355885345567,3.6751731537451926,9.856652269059186,9.304048883334614,0.4037154543885568,6.26908089849061,6.394031959097112,3.1861015521574187,6.779144766686496,2.1290345709589644,1.3730366296183716,5.040114043835589,0.0870269524782441,23877,16.67168507386711,8.197312362061307,0.7944838705546804,356624508,51.044468773917
Germany,2020,94,160,Africa,2.5975093610257582,7.1316426875734065,6.5906219582531165,5.809843060768575,4.504351133900552,6.758869606024898,0.08948273889257119,1.2071318816153787,0.32294035920719,4.946874527185986,8.013600963599497,8.077866436700509,7.895925722045105,9.009301105369866,3.4534036706945193,8.113136323559866,6.82132504605836,3.1172255606236887,3.556943170036445,6.280848429382406,2.8598619412914505,8.1601933593921,62123,9.505567262470898,1.203727249480146,0.3120534720511342,1000627512,5.5915379772686125
Japan,2014,58,10,Africa,5.514902953513369,5.84467418058375,5.655235303815722,8.611377816788488,2.6198793019307063,8.51608700470299,0.9287718949447421,9.224972097486772,3.808597782926366,8.026405932952182,2.860501133139163,9.150391636149674,7.74267166702143,4.2926580738448745,8.10839547257486,7.808226088621336,7.782282434648662,3.5156495030497514,1.0620608307074753,0.08489248893897683,3.6016624204406975,1.1251253128199112,40853,2.4918412549999625,12.52412799752111,0.3649608876939675,385198871,12.529431733136242
Japan,2008,18,64,Americas,4.517325848760416,9.025225390162928,0.10427227333474565,7.178184120981771,0.2760317757301478,6.428991932734906,2.8432449171054253,8.277453799467988,7.291389496952475,9.097413978411302,2.9954620076897442,1.2095744346586845,7.426217293051912,9.00525410002225,6.9594610396604795,8.602562302127428,3.066244330728194,9.45470275379368,5.544723648907065,7.916372315612232,1.6899502019426116,2.7849234825286926,31388,19.3251154819354,5.729333065888596,0.438321601321947,249684970,97.07846570323608
Russia,2020,26,69,Asia,0.15774389771445962,8.291320296483981,2.046928295829813,2.816641021115418,3.1302380295582735,4.1854002840007105,0.9216284169831102,3.8629430419694657,3.7841598355708497,5.5705287488085276,5.887502394957583,1.2867520631258178,7.173296159182727,1.8768340985083876,3.2822728137984947,8.918640252213946,3.665126910751196,6.119392187702294,2.8300730449358102,0.4232082798427361,8.064527059495694,4.517620101749209,36349,14.413788930500209,0.23283060618279616,0.7888558057994912,441336648,39.3001008360049
Russia,2008,78,68,Africa,8.239850584517123,7.167764548342262,7.762250528720227,5.744275972572762,7.133811111631379,0.2515878246158276,8.939622254954015,3.4846333267276552,0.05833202985848995,0.17293532743372753,2.5988934774124326,8.796062331144155,6.1322287830540745,1.623712403531915,7.166238974455766,8.188032439065713,0.5007422043054965,7.815257486536443,8.670098842779344,9.64047335762489,1.7348392035180271,8.439754547136024,69927,16.75955499446838,14.373992813073045,0.6808347857997888,530213281,77.18705968292595
China,2009,67,28,Oceania,8.788009580859264,0.32578382392174476,2.7577261430202116,0.13073619605447284,1.4761375622673656,9.558370369750374,8.543515668005309,4.322670035135113,3.36302932375654,8.180083686608524,0.8994619640338808,0.575059237688843,8.127400445271855,9.083241429413269,7.5674437429524035,8.517487113634,8.197983388997601,7.259850153463043,0.3275260934415336,8.682790313314285,5.172983536148399,7.67247334819805,4907,11.456131707729009,8.179895842765463,0.541698222025933,366744453,22.046926830321624
China,2019,66,116,Oceania,6.818729434967668,3.7352041824036144,4.992834011630531,4.75218342372429,3.408793803072381,0.7093247205258124,9.708615088767568,4.012581828544986,8.726527564375296,8.460339714897868,2.055855399572819,0.9320352415092437,0.3417240077907102,9.38375583044129,1.3829161839871362,5.0169579555684685,6.060703594343009,6.109821897297767,3.509419180817188,4.145590353459731,4.693831936346564,1.4992682709379068,57738,9.566522163095657,13.738144510359492,0.447025481589684,16150503,53.29118788600861
Brazil,2020,71,51,Europe,5.410678586568224,6.318896722018543,3.1199861440918375,0.8601363557203567,0.20231461705112253,6.101630660198326,7.064656143438098,2.5805080474789133,9.519388936925099,3.998506607854525,9.136573776743578,8.168474040150763,7.403021085483274,7.667896339963085,5.781463796783381,7.080074364190201,8.882684948247363,0.47871585929404215,5.496003981351815,1.4270705733954203,9.197263502031882,4.46666819337997,12212,1.5683796589937193,2.818716282530315,0.25427717760320945,1074629013,15.268930734967224
India,2008,61,4,Europe,9.607378388994714,5.22250524356765,9.2152685639754,4.289449978103297,7.217550032259911,1.0220321173051539,6.454645462120158,9.908462741660127,5.605166426124532,2.2907807348101072,0.10700590070485405,5.569746684173563,5.829174999257406,2.2202537281364156,8.07759303315381,3.3324664579602925,1.8891961633788124,6.626910630244655,2.3516371283264426,8.706360820000283,9.877331085229983,3.3273491508902406,61345,1.239126987726522,4.503651833824048,0.4534959050576528,92909624,80.87276279071615
USA,2002,70,79,Oceania,1.1995620774819193,3.1931832649784386,5.365770177834341,1.096118079986772,8.806830470511752,2.8414767858956838,9.234966378957767,8.105464557047389,3.0636010304102577,9.781492669420633,1.3346138488702108,3.9172707342347293,9.07459091755351,1.719853927721049,0.5034890451976715,8.611318746157089,9.60600441842418,3.4491289227692956,0.5735231714241129,6.441482540293694,9.057564386619644,9.484910476021035,50716,11.641796266190303,5.747620836751143,0.7763953374463028,894231929,16.806502514620338
USA,2019,49,17,Oceania,7.379100536649891,1.4442391550977651,6.961735148560209,9.55479806945415,5.6852831768803425,1.8581745729879473,9.463931448063242,2.6792325950755016,4.660642481797776,5.516235823929184,7.580396351217694,5.534484346107584,9.363738407712493,7.480130728168776,5.078664225106461,8.585906362275136,7.067356726149468,4.6902343965575755,0.7245573218034129,5.047769198779956,7.335277261074541,8.557433854786556,44216,3.7750103024071247,2.9306485791421983,0.44769756261073623,443612813,70.59370088425547
UK,2010,47,108,Europe,1.2836061289519785,5.529965826889216,0.8347610469710798,5.2306795740772785,0.25872105892631003,5.537169151588768,8.774878428836026,9.817248010269289,2.3620352703067238,5.161796855098325,9.798608413992362,8.787476942301424,2.4133050829561773,6.347747165386457,8.39834885240168,0.661424790116435,1.9661034047308035,8.514540440005085,1.59323286586311,3.1940742890051474,4.306968933357336,1.5042432546647544,5648,13.498796334617019,6.80977346479129,0.5238987353622042,1020553908,15.090964796891415
USA,2005,52,74,Africa,3.818447989234157,2.85917575862213,0.4033598753275214,9.132179852766434,2.176253125495331,8.870753451221,8.614728438198227,0.15530138046879305,1.6812569424917212,9.460742942387682,6.881852955024211,7.571323082983231,7.89460085239851,8.720766582159884,9.527627085643344,3.470198473438054,4.629718131062386,9.687075306050552,2.718909219429686,5.61282878217331,1.3055237070184833,4.296335732206462,21682,19.14238960608775,4.221556243065116,0.3385692280238698,215789558,81.86643755936333
USA,2001,72,175,Americas,5.854845091709787,2.3300048980899635,2.592281950671309,0.22366222965765847,4.3846913529492815,6.356223077977161,6.71703255443728,4.378976367294173,4.935352764320326,4.080971122960052,9.223344868268033,6.916073411640308,9.569987272985397,2.768114183619066,6.559851289539096,1.7144480310975008,6.989509463697261,6.942819570763782,7.0573460363794736,4.151440046162566,8.698928375567315,4.446841660247983,34591,7.1170140565671725,1.881362780509409,0.4854958954883536,767589971,50.29169102973421
India,2006,28,23,Europe,7.370876905043523,3.9895822705493353,3.0913429225365405,6.376532838818979,5.875812205614856,6.6418801950626065,0.016059472396448005,5.6948519706121745,7.366839888607118,8.481359982246405,8.552357567109635,9.768855899970605,2.666495167348062,2.9535714026038296,3.27805484675872,1.357999357419648,0.16972648022674286,2.3198049108442884,4.746449410526497,4.653664814430892,7.162497539115334,9.609157976811618,5379,14.739270744056034,1.2222780746831885,0.7599232961086593,901840219,41.24269448018693
South Africa,2017,59,18,Africa,0.03716100271983991,7.854914332142686,6.876805411799019,3.069545019266202,4.962763424704711,9.089314962133026,4.295170503296527,0.3758662211164465,2.224648260378709,7.0065108468974575,4.79970151939664,5.213067652302615,8.51084743078627,7.316411195102649,6.04843995593138,4.148927738185785,7.802866429591953,3.1768864166621755,0.3292462587277123,8.454520921613856,1.3179747041798628,7.95257100050577,3952,18.226440657223893,3.870437648691742,0.9220972429388931,690149474,33.67821536744137
China,2001,42,129,Africa,2.6059788637177617,4.878535023663122,5.691305027124413,4.318289959652363,9.158660464112714,7.494252279711054,6.356627711793475,1.610371907038014,9.095373129917057,9.677153721238094,3.3352324535785516,0.06324074454095996,5.865296572469995,2.6786860778418022,0.2736333923756462,6.256613971708642,9.476802846212664,1.3811058826195866,1.5503322933027008,9.524713006071439,0.8803608081172609,8.090445951382225,23680,16.873027882529463,14.718444101009245,0.49585330495626134,105742487,68.77260641541916
China,2016,22,35,Africa,5.3820039140982034,2.1649221049866996,3.7457960693498524,8.730873952146897,9.386363164015053,8.659558363840327,5.471273804446048,2.581310821852969,1.6822763875066682,4.286509425513522,6.322378637099176,4.2903287724051005,3.9499518580413606,4.623772319053084,4.5586169742577995,3.437257922412039,0.8149636534648752,5.807025518201118,3.679250488278314,9.62684900252804,6.742974978930938,3.6811040840783082,13492,1.67874101143211,3.84402422830696,0.1480752572585019,716756604,8.805230667037833
Germany,2010,87,64,Asia,5.32873679161507,1.1690314228004839,6.5411748417801086,9.800210947587448,1.0715246253916555,4.163920918598654,8.211266298908724,7.20227057706293,5.584115764642141,9.076258883168473,5.335534109540218,0.9657194211786535,8.236093980362579,5.201421430534619,7.2732739128549575,3.0921496926427694,8.981177610964954,9.299164438358165,4.197732524024246,9.079341807915288,9.0591845830958,6.955300587628178,39227,13.54783293673034,12.831822019523146,0.7742656035640679,486293818,85.6197484587778
USA,2011,71,59,Asia,6.37626434946264,4.989872637747999,1.6356574733628715,2.4649195443335237,1.3839087820733864,8.6535633777212,8.1890227651413,9.397435288652753,7.76383258536333,5.688807171590883,0.25829319644252724,1.16453783872552,8.702990614724204,6.691845228655605,0.36207106383824295,0.9445759210541804,4.644439291120225,8.109350925839268,0.6314593969801041,8.0226251160971,2.1384792775593886,3.2023899164768963,68468,6.051268592805938,6.886320629620651,0.7588045154974691,883838779,76.12445463015518
India,2018,52,1,Africa,3.0385358086822247,7.943663984222345,0.634896948147059,9.482532853533016,3.5805491223239807,6.458613885658445,5.986820094616057,6.245350868679315,2.133884826889396,4.7587647242407805,9.572971700825061,2.549009120408315,2.8264680669523456,3.4438350774949065,6.032334666457253,3.8291978919250913,5.155987170843353,5.4363845862008375,1.2105919381384045,4.536570886293692,4.119916507093207,8.245362740937466,23559,18.05748137322873,3.785363199412901,0.6758379806163626,827745453,37.294810810899016
China,2021,58,131,Oceania,5.405292510889357,6.528180236539404,8.545050923182005,6.887269488817191,4.212348819005945,1.3560778274133811,0.21994053259063673,5.62661591010292,2.964444469677204,3.05663544530261,5.702473654736781,3.813672007981792,7.944629620678398,8.583369796999165,5.883220498330468,4.7097770684781395,8.401080123747084,9.413992229972436,2.6219158681631005,0.8824354358462017,9.644362433869333,9.600855777714271,60774,3.4150743909062453,12.34259715068227,0.5832653338982787,1225187365,97.76341252353394
India,2023,45,67,Asia,1.897867774345764,2.3214888014324964,5.639461282688776,9.514139143572708,5.860666926611255,0.3871250836706608,3.6932995233471777,5.367591199757971,0.5148424883328551,5.526980163181417,8.744917916776693,4.815995829010697,0.4966148222356903,4.023290268138723,1.896723787738016,3.987059914840189,5.896581125659273,8.967496381529621,8.366546015693025,6.306115587129851,9.45986853793261,6.1012580612596325,45840,4.449112914684821,11.323571377782132,0.32049280972599326,558959917,83.20615179094952
France,2006,19,37,Europe,1.8687221440345547,4.367065856894923,6.490952736374212,5.6236699862121,7.7315974978765665,2.440344136857844,2.288165853434739,3.5070364981100166,9.439483968603064,5.725519459572533,7.346301710043245,1.698200655948201,4.176625827389108,0.41373297034718926,5.692227301980774,6.800843224399232,3.5142575547402988,3.6107560609583644,2.091990501090825,4.020241756494301,6.98697203622836,5.2873133664382905,61622,9.83806285316578,9.261475060134062,0.7481202793957294,752551474,27.082065123944133
South Africa,2019,15,29,Asia,5.765639634226068,8.552303633440687,3.072422507495741,9.607562849914705,1.3576770556174256,3.7834964882669118,3.3878810875525076,8.277143461371972,4.869721933773362,8.983911360076261,3.4083299336553985,3.117203791969756,0.6978526298267096,0.6700209319314798,4.094502545081056,2.8815813041938263,7.325911065285915,5.4977952893020285,2.2679465342647473,6.870549360298501,4.740580014361514,8.724936831669275,33232,6.6106055546745,4.297569724454568,0.9840588574536365,1181707936,88.7736647807491
USA,2005,66,89,Oceania,6.85472585045341,1.7765590785283891,3.719549577376997,8.924554581474336,8.026396960775404,8.375678660808568,6.172926545160618,5.4076743823625915,0.6430617505369707,7.040621292843206,9.011579922010881,2.7653942329325645,2.9383563875792706,9.715733663110989,4.788290194717163,7.160426504881908,1.383271539210854,2.959618768390977,4.945248469320394,2.20785056684192,3.7288715933600436,9.05024338735043,45829,7.188472453829502,11.432862149674493,0.4692310280587233,79189527,9.897150678322975
Germany,2020,10,161,Americas,1.2039996668128794,5.3208057068289705,0.8236744715297573,1.2859174122544603,6.10028313475314,7.412445570252967,0.6646190268272756,2.301031793237227,8.30126813168985,8.264736578484065,7.90422353104785,3.6524745187621086,9.503649445486515,6.220427934665739,3.254064946956481,8.827693055392883,6.6627514440717235,0.08771771530295402,8.914695500064852,7.647299389891245,3.9104701371701136,0.9019536413493334,27589,8.489465982238386,0.2910730712215065,0.16280062535897688,1025752669,68.9571725163178
UK,2023,80,100,Asia,1.2278990190422334,3.5623150876084155,8.569881878017734,3.107899271017305,9.808844607950016,9.553757278069176,0.22242049048971535,1.3683120816407812,5.693441590496388,7.6913003640371915,4.297916269038856,1.0799055471217323,7.347374482259021,4.909280383553116,8.103446275781847,5.912402989746001,7.746237778865794,4.511884120574608,5.2818752696378475,1.706586918965629,5.048811229868344,6.973122460989787,67500,2.8750706331535936,4.197575238551095,0.22496158930703747,807817750,13.134356444903151
China,2000,67,122,Africa,5.653026914604505,1.2417975482951937,5.924394500789348,2.430631915125119,6.511676780825323,5.59174798746506,4.368729159803044,9.85512514861869,0.5528471753846853,2.766465535029808,8.404782480032221,3.9734095653476875,7.555995191836562,8.69680626263069,3.65652683272533,3.886776572580816,3.347696918214461,7.5011042290898144,0.7935798641064651,8.085745690544488,6.876871795135827,6.28463688220114,48185,1.9184525066783076,12.926742390827659,0.25719023347088144,397226534,97.59246664399328
France,2016,30,90,Africa,2.7009575228364557,0.49903920910898236,0.8362766317994064,5.720993260502571,7.160915047407177,7.477416516079946,7.935738322476449,0.1747321502200183,4.508965706146897,2.057975650601768,2.715523326902166,5.543504872623782,1.3448638266103952,7.168846899773477,7.908100405837336,1.7969288427590324,9.70232689600733,6.341700015221901,1.8643914529433203,9.117083341703584,5.108985504339784,2.1017048354494117,23601,3.8584053212352254,3.509767110256075,0.6360808648218474,1008851482,4.969902708129981
India,2010,89,132,Africa,3.923991022411144,5.558713846457952,8.045295997250006,8.027994315059253,1.952088664021695,2.7528338524262477,0.30698574598551853,9.33440029989805,4.344030426365766,2.5848135572203903,6.7068347882513555,0.9694812310844259,5.786859040324836,1.8139213349629313,0.7657305264861225,9.324237271710551,6.406018652440252,9.268187900593004,8.558006456916583,9.003088351095402,2.297200840428768,1.2485990108005496,24615,10.681296008979883,9.444443366019428,0.766908592707222,837791916,23.276183284893083
Russia,2021,65,14,Americas,4.007484476475779,0.20748873740378926,4.441153695169745,7.5941144688688125,7.688619553590362,6.795778928953071,8.490485850930638,2.1830330118031096,1.4608173343982234,1.465794243753341,1.1458174823433542,5.207702281913356,3.888354264561813,0.07292304491871682,2.7857881290195365,7.518556147216314,0.9567869902913817,6.857742003189932,8.767578474622447,3.4659920157348734,7.53102723058587,2.8525618997989954,64577,8.026586870314926,7.189058449185548,0.3493542208616237,1102918631,53.0129254540366
Japan,2017,96,161,Oceania,1.7855285928491638,1.034461166929349,7.651013501700133,7.267491322834767,0.7926617768317368,7.061512025362862,3.838796327500079,6.575495326816476,4.20372809087282,3.859619234924627,8.657677354136453,7.559128574045882,7.341801545777447,9.821303027916723,4.026700215469491,2.4644111478726947,9.662844266531886,1.4125722064609347,7.954534796668352,3.8981146580855563,4.529039850798588,1.689847042939585,39678,13.27961823023057,6.435340071342249,0.7317194682007178,767145598,58.39624627683359
USA,2020,29,150,Europe,0.013146334306264329,3.475642811617412,0.12619862089148004,3.7526487573558587,6.565304361881861,8.484153284195612,1.182354289454518,3.0153252559813124,2.8280701586495183,6.5390071457692835,7.294326669478933,0.08239688510555121,1.570857094175624,6.292160441031166,4.045796147507584,1.5063478564379496,7.439930662224533,2.6681821494647417,5.418349512968933,8.381051849331376,5.731160519571037,2.4258192357141564,37560,13.862118545325504,10.293078060173112,0.087999238002331,931960885,51.29143900164998
USA,2016,63,176,Oceania,8.531518099690073,0.4352018535576274,0.2873969697212264,1.3963688162782795,0.5557290884870136,5.364035108750837,5.674977287981021,8.598104118798156,6.999418952562678,5.369774923052036,1.5256783126098772,0.47528218925508625,2.819212504519919,4.770742344492578,4.41294679011028,0.4931021289845805,6.9564476711724845,1.2534137845374027,4.391508113330138,6.9215775904050165,7.760483145780492,9.176106225096412,62098,12.608794994804054,0.5721876674851006,0.8971235163127378,1304064881,74.0097702171409
France,2006,34,131,Americas,7.150019688976883,4.004452264518848,1.7078295878214467,2.1058355362859924,1.152258213095968,6.49005147595177,9.523605614244094,5.434453221816085,0.0549194983956669,6.7921432872531895,0.21334605262232187,4.664742903256785,8.985727744984365,9.446561427023,6.523896083970653,1.905529775092204,2.5324974840843306,7.947354701076591,2.6822300791543996,5.266793915616787,3.84012890160621,9.162174273764036,36448,4.5449455364117375,7.468210884059365,0.06769549996675317,743684004,0.15549147102172922
India,2016,37,85,Africa,6.905385581155655,1.30365024176891,2.1091655614067983,7.416774596483327,1.078662743165908,2.0304881010489884,5.425128990388151,1.410577559817291,1.0637594342233325,3.560984533856859,3.898678748629223,8.7277755520538,1.6977961657437701,3.692076535981035,5.7405469549081705,7.323752201728929,4.731468873517582,9.506956115027869,5.477942150908859,9.605773899415581,9.298435371536865,2.535403327343241,20750,12.446577173270047,6.600603488185094,0.8023529998989438,131266600,56.381634084037366
Brazil,2019,14,151,Oceania,5.465051381133197,3.4987309070015393,7.639555303101377,1.4753433905956326,0.524840648225563,7.3675909012645135,6.866347557859714,2.6983500044910045,9.186488090479484,2.0527778658435993,6.752725906440121,9.977887127787188,6.324120110618977,7.225526169972557,5.210476584639928,6.295335917689201,9.010509046875452,2.2626510547348433,6.828206786530777,5.1626403431920265,5.10083907354792,2.0211794630096005,32980,11.259207218051515,11.261941951627557,0.7102623507806656,394411928,61.49551387509188
USA,2008,30,21,Europe,7.009696545781204,7.9115968709006825,7.0669416401659815,2.229467049335211,3.211389169458964,8.384117226401353,8.164212868910198,3.203185735697595,4.333333273211415,2.0275814847919094,2.8314740650603576,0.9339381733231389,3.151518791886855,6.701142763164377,8.376723848299838,9.67436650996395,3.081543780726358,7.655235118905177,5.992543146716511,2.438172060334419,7.037452767461922,4.545435661045168,37013,12.751916131984613,6.395732524617631,0.6453633010736052,72189066,20.907477866395553
Brazil,2016,27,171,Africa,9.356883775476257,6.26364344476658,6.160881191298282,4.245526528734912,9.943524579025361,5.937377461864164,7.993401222474198,8.859223643900975,1.7618197467484065,6.008625467067157,9.732551879806612,0.18341958956187954,0.8188528617560353,6.770214463366822,1.961668989321651,3.2197095750586326,4.233318393077102,4.37002509914392,2.255570235787956,6.799059338768052,7.551293407533422,6.639714193257414,19493,4.982000626887508,13.571369068896429,0.06080621764318217,865334221,65.9136725692225
Russia,2019,56,26,Europe,6.656737362292912,4.454010777875092,8.848588964833388,0.7211243068746298,3.4822536846153627,1.156744623741982,0.7311872851373968,7.667384187060192,7.932264368690369,1.6429475899142998,9.346813882119768,2.2876992209875056,2.2368239118076785,6.7713269362332165,8.60238816506566,7.866001922404258,2.567519820516042,3.5521456295183143,9.031045513284043,5.122354236940914,3.642400348028214,1.3792810589171944,65623,19.769876937939394,14.889613645793494,0.519316575430904,1238135510,65.39813913552504
France,2021,79,41,Asia,2.6509140192744995,0.9183330785516042,2.4714878365636626,2.1269206077012983,7.607759133385498,3.12857356311943,7.409954132309249,8.295873126108672,8.515926000764415,3.9716717230619913,5.9794046452093985,4.674702411755957,8.694093307982751,0.10427330366499676,8.114300882013556,1.2045895451993283,2.159016655544015,9.868848348058663,3.9043386155566306,2.0393276632600355,2.5811450199548225,8.17380700275933,7905,19.74572254094355,13.136955478414054,0.12267264709509818,284870798,53.01553073953661
India,2021,66,122,Europe,5.70560051740898,6.191496593147331,9.044049039044483,1.4976812734123657,1.3231701585710054,4.755146510112899,9.494495658728747,0.5225218784145247,2.1121401350190006,2.1283274277604427,3.155990725867274,5.717959117554243,9.105495776259835,8.243020442633,1.9569453296855188,5.625826977349771,0.4371505444391033,3.458794990941377,8.848924749240622,1.5243084313804944,9.233570342978508,0.7357712402401984,69816,17.57573426257077,11.9421575454066,0.4394190732377419,954043869,25.928916797853606
India,2007,28,38,Africa,4.423244033662101,1.6370965250905034,9.094710692651823,9.513217829118405,4.544910802654547,6.771623914028342,7.006522339805773,5.7878220547326364,7.135999924047854,6.627603847289455,8.962692518557557,9.734849118208134,4.19833593216718,9.229539458679021,6.240633266153263,4.667907721167174,7.368997533664411,6.6102971528558685,3.9744842070259114,3.5506773070778275,3.134897595911199,1.1335603544639838,62279,4.764679411405773,10.755044209409515,0.1696616780033381,143969123,41.65633994358845
